customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_spend,tenure_group
3549-ztmnh,male,0,yes,yes,12,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.0,269.65,0,22.47083333333333,0-1yr
7881-inrlc,male,0,no,no,45,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),100.85,4740.0,1,105.33333333333333,2-4yr
8033-atfas,female,0,yes,yes,39,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,mailed check,59.85,2341.5,0,60.03846153846154,2-4yr
1635-nzatj,male,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.45,1789.65,0,25.206338028169014,4-6yr
0562-hkhml,male,0,yes,yes,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),23.9,1626.4,0,22.907042253521126,4-6yr
8277-rvrsv,female,0,yes,yes,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),24.15,800.3,0,24.25151515151515,2-4yr
9943-vszuv,male,0,no,no,67,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,75.7,5060.85,0,75.53507462686568,4-6yr
0117-lfrmw,male,0,yes,yes,37,no,no phone service,dsl,yes,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),40.2,1448.8,1,39.15675675675676,2-4yr
6172-fecyy,male,0,yes,yes,49,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,no,electronic check,84.5,4254.85,1,86.83367346938776,4-6yr
7054-enngu,female,0,yes,no,9,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,50.85,466.6,0,51.84444444444445,0-1yr
1455-hfbxa,male,0,yes,no,52,yes,yes,fiber optic,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),91.6,4627.8,0,88.99615384615385,4-6yr
9402-cxwpl,female,0,no,no,70,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,no,electronic check,98.9,6838.6,0,97.69428571428573,4-6yr
1628-bizyp,male,0,no,no,1,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,85.0,85.0,0,85.0,0-1yr
1965-aktsx,female,0,no,no,14,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,78.95,1101.85,1,78.70357142857142,1-2yr
0082-ldzue,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.3,44.3,0,44.3,0-1yr
4786-uksnz,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.2,20.2,1,20.2,0-1yr
5343-sgubi,female,0,no,no,52,yes,yes,fiber optic,no,yes,no,no,no,no,one year,yes,mailed check,80.2,4297.6,0,82.64615384615385,4-6yr
0856-naoes,male,0,no,no,6,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,no,mailed check,60.9,414.1,0,69.01666666666667,0-1yr
1976-azzpj,male,0,yes,no,7,no,no phone service,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,34.2,256.6,0,36.65714285714286,0-1yr
7248-vzqlc,female,0,no,no,47,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,bank transfer (automatic),85.2,3969.35,1,84.45425531914893,2-4yr
6156-uzdlf,female,0,no,no,26,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,yes,credit card (automatic),87.15,2274.1,0,87.46538461538461,2-4yr
3099-oonvs,male,0,yes,yes,25,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,54.3,1296.8,0,51.872,2-4yr
9500-wbgrp,male,0,no,no,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.1,1268.85,0,18.389130434782608,4-6yr
5183-klyem,female,0,no,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),112.75,8192.6,0,113.78611111111111,4-6yr
5144-pqcdz,male,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.95,59.25,0,14.8125,0-1yr
8514-vzheb,male,0,yes,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.5,1147.85,0,19.45508474576271,4-6yr
6625-iuttt,male,0,no,no,67,yes,no,dsl,yes,no,yes,no,no,yes,two year,no,bank transfer (automatic),65.55,4361.55,0,65.09776119402986,4-6yr
9355-nppfs,female,0,no,no,26,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,78.8,2006.1,0,77.1576923076923,2-4yr
0068-figtf,female,0,no,no,27,yes,no,dsl,no,yes,yes,yes,yes,yes,one year,no,mailed check,78.2,2078.95,0,76.99814814814815,2-4yr
5965-ggprw,male,0,yes,yes,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,no,bank transfer (automatic),105.25,7609.75,0,105.69097222222223,4-6yr
8035-pwsev,female,0,no,no,6,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,89.25,487.05,0,81.175,0-1yr
2236-hilpa,male,0,yes,yes,62,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.65,1218.45,0,19.65241935483871,4-6yr
1840-biuog,male,0,no,no,20,yes,yes,dsl,no,yes,no,yes,yes,no,one year,yes,electronic check,68.7,1416.2,0,70.81,1-2yr
1356-mkysk,male,0,no,no,6,yes,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,credit card (automatic),78.65,483.3,0,80.55,0-1yr
6080-lnesi,male,0,no,no,51,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.75,1234.6,0,24.2078431372549,4-6yr
1830-ipxvj,female,0,yes,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.75,1311.6,0,21.501639344262294,4-6yr
5828-dwpil,male,0,yes,no,62,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,electronic check,89.1,5618.3,0,90.61774193548388,4-6yr
8398-tbiyd,female,0,no,no,72,yes,yes,fiber optic,yes,no,no,yes,no,no,two year,yes,bank transfer (automatic),84.7,6185.15,0,85.9048611111111,4-6yr
0011-igkff,male,0,yes,no,13,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,98.0,1237.85,1,95.21923076923076,1-2yr
4192-gorjt,male,0,yes,no,5,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,94.45,498.1,1,99.62,0-1yr
6496-slwhq,male,0,no,no,3,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.0,294.45,1,98.14999999999999,0-1yr
9912-gvseq,female,0,yes,no,26,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,93.85,2381.55,1,91.59807692307693,2-4yr
2931-fsohn,male,0,no,no,13,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic check,59.9,788.35,0,60.642307692307696,1-2yr
9418-rukph,female,0,yes,yes,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.95,756.4,0,19.905263157894737,2-4yr
5383-mmtwc,female,0,yes,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.0,613.4,1,76.675,0-1yr
9971-zwpbf,male,0,yes,yes,34,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,108.9,3625.2,0,106.62352941176471,2-4yr
4712-auqzo,male,0,no,no,18,no,no phone service,dsl,yes,no,yes,no,no,no,month-to-month,no,mailed check,33.6,550.35,0,30.575000000000003,1-2yr
9711-fjtbx,male,0,yes,yes,56,yes,no,fiber optic,no,yes,yes,yes,no,no,one year,yes,mailed check,85.85,4793.8,0,85.60357142857143,4-6yr
2908-ztpnf,female,0,no,no,36,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),34.85,1267.2,0,35.2,2-4yr
7240-etptr,female,0,yes,no,9,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,48.75,442.2,1,49.13333333333333,0-1yr
2202-cuyxz,male,0,no,no,1,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,84.85,84.85,1,84.85,0-1yr
5995-oiglp,male,0,no,no,12,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,56.65,654.85,1,54.57083333333333,0-1yr
8421-wzoow,female,0,yes,yes,57,yes,no,fiber optic,no,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),95.3,5567.45,0,97.67456140350878,4-6yr
6261-rcvns,female,0,no,no,42,yes,no,dsl,yes,yes,yes,yes,no,yes,one year,no,credit card (automatic),73.9,3160.55,1,75.25119047619049,2-4yr
7951-qkzpl,female,0,yes,yes,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,24.5,740.3,1,22.433333333333334,2-4yr
1414-yadcw,male,0,yes,no,70,yes,no,fiber optic,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),84.6,5706.2,0,81.51714285714286,4-6yr
8756-rddlt,female,0,no,no,68,no,no phone service,dsl,no,yes,no,yes,no,yes,month-to-month,no,electronic check,44.95,3085.35,0,45.37279411764706,4-6yr
2862-pfnik,male,0,no,yes,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.7,24.7,0,24.7,0-1yr
5816-qvhrx,female,0,no,no,37,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,credit card (automatic),100.3,3541.4,0,95.71351351351352,2-4yr
4430-yhxgg,female,0,no,yes,4,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,25.45,84.2,0,21.05,0-1yr
6888-sbyai,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,50.7,50.7,0,50.7,0-1yr
7395-xwzoy,male,0,no,no,20,no,no phone service,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),55.0,1165.55,0,58.277499999999996,1-2yr
7169-ywamk,male,0,yes,yes,72,yes,no,dsl,yes,yes,no,yes,yes,no,two year,no,bank transfer (automatic),68.4,4855.35,0,67.43541666666667,4-6yr
3640-phqxk,female,0,no,no,31,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.9,2806.9,1,90.54516129032258,2-4yr
6877-lgwxo,male,0,yes,no,18,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,78.55,1422.65,1,79.03611111111111,1-2yr
6859-rkmzj,male,0,yes,no,11,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),55.05,608.15,0,55.28636363636363,0-1yr
2729-vnvap,female,0,yes,yes,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.8,641.35,0,19.434848484848487,2-4yr
2957-jirmn,female,0,no,no,62,yes,yes,fiber optic,no,no,no,no,yes,no,one year,no,electronic check,84.45,4959.15,0,79.98629032258064,4-6yr
2049-bafnw,female,0,no,no,1,no,no phone service,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,35.9,35.9,0,35.9,0-1yr
3842-qtgdl,male,0,yes,no,16,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),80.75,1321.3,0,82.58125,1-2yr
7163-oceqi,male,0,yes,yes,22,yes,yes,dsl,no,no,yes,yes,yes,yes,one year,yes,mailed check,78.65,1663.75,0,75.625,1-2yr
9782-lgxmc,female,0,yes,yes,49,yes,no,dsl,yes,no,yes,yes,no,no,month-to-month,no,bank transfer (automatic),61.75,3024.15,0,61.71734693877551,4-6yr
5975-baicr,male,0,yes,yes,36,yes,no,dsl,yes,no,yes,no,no,yes,one year,yes,credit card (automatic),63.7,2188.5,0,60.791666666666664,2-4yr
8019-enhxu,male,0,yes,no,42,yes,yes,fiber optic,no,yes,yes,yes,no,yes,month-to-month,yes,electronic check,99.45,4138.05,1,98.525,2-4yr
5167-gbfre,male,0,no,no,4,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),25.2,102.5,1,25.625,0-1yr
9033-eoxwv,female,0,no,no,12,yes,yes,dsl,no,no,no,yes,yes,yes,one year,no,mailed check,74.05,872.65,1,72.72083333333333,0-1yr
4673-kksls,female,0,no,no,31,yes,no,fiber optic,yes,no,yes,yes,no,no,month-to-month,no,electronic check,87.6,2724.25,0,87.87903225806451,2-4yr
4853-oitsn,male,0,yes,no,5,yes,yes,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,electronic check,89.15,413.25,0,82.65,0-1yr
9800-ouigr,male,0,yes,yes,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.0,1374.2,0,20.82121212121212,4-6yr
1324-nltje,female,0,no,no,15,yes,yes,dsl,no,no,no,yes,no,no,month-to-month,no,credit card (automatic),55.0,757.1,1,50.473333333333336,1-2yr
2324-efhvg,male,0,no,no,64,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),104.4,6692.65,0,104.57265625,4-6yr
7094-mszao,male,0,yes,yes,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),20.05,218.5,0,21.85,0-1yr
1522-vvdmg,male,0,yes,yes,7,yes,no,fiber optic,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,89.75,608.8,1,86.97142857142856,0-1yr
6907-cqgpn,male,0,no,no,29,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,34.3,1004.75,0,34.64655172413793,2-4yr
0780-xnzfn,male,0,no,no,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.65,1125.6,0,19.74736842105263,4-6yr
0239-oxexl,female,0,no,no,46,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,no,mailed check,84.25,3847.6,0,83.64347826086956,2-4yr
2675-ijrgj,male,0,no,no,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.65,978.0,0,18.452830188679247,4-6yr
7049-gkvzy,female,0,no,no,17,yes,no,dsl,yes,yes,no,yes,yes,yes,one year,no,credit card (automatic),79.85,1387.35,0,81.60882352941177,1-2yr
8577-qsocg,female,0,yes,yes,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.2,746.05,0,19.632894736842104,2-4yr
3721-cnzhx,male,0,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.8,304.6,0,20.30666666666667,1-2yr
0212-isbbf,female,0,no,no,22,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,50.35,1098.85,0,49.94772727272727,1-2yr
9185-tqcvp,male,0,yes,no,14,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.15,1139.2,1,81.37142857142858,1-2yr
3585-ynadk,female,0,yes,no,57,yes,yes,dsl,no,yes,yes,yes,yes,no,one year,no,bank transfer (automatic),74.6,4368.95,0,76.64824561403509,4-6yr
5271-dbysj,male,0,no,no,11,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),79.15,827.7,0,75.24545454545455,0-1yr
1099-godlo,female,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.35,20.35,0,20.35,0-1yr
6828-hmkwp,male,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),21.05,262.05,0,21.837500000000002,0-1yr
5567-wsele,male,0,yes,no,3,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.6,279.55,1,93.18333333333334,0-1yr
1472-tncwl,male,0,no,yes,36,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,94.7,3512.5,0,97.56944444444444,2-4yr
8063-rjynf,male,0,no,no,16,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,94.25,1483.25,1,92.703125,1-2yr
0687-zvthb,male,0,yes,yes,65,yes,yes,dsl,yes,yes,yes,no,no,yes,one year,no,credit card (automatic),72.45,4653.85,1,71.59769230769231,4-6yr
2080-gkcwq,male,0,no,no,2,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,74.95,151.75,0,75.875,0-1yr
9661-acxbs,female,0,no,no,42,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,105.2,4400.75,1,104.7797619047619,2-4yr
2193-sfwqw,male,0,yes,yes,72,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),111.95,8033.1,0,111.57083333333334,4-6yr
5656-jamlx,male,0,no,no,62,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.85,1253.65,0,20.220161290322583,4-6yr
3462-bjqqa,female,0,no,no,6,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,89.75,552.65,0,92.10833333333333,0-1yr
0442-tdyuo,male,0,yes,no,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.05,1036.0,0,21.583333333333332,2-4yr
6733-lrizx,male,0,no,no,35,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,108.95,4025.5,0,115.01428571428572,2-4yr
9503-xjume,male,0,no,yes,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.65,928.4,0,17.853846153846153,4-6yr
4367-nhwmm,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.9,24.9,0,24.9,0-1yr
3727-rjmeo,male,0,yes,no,6,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,82.85,460.25,1,76.70833333333333,0-1yr
3779-oswcf,female,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),93.2,6506.15,0,91.63591549295774,4-6yr
6736-dhuqi,female,0,yes,yes,67,yes,no,fiber optic,yes,yes,yes,no,no,no,one year,no,bank transfer (automatic),84.8,5598.3,0,83.55671641791045,4-6yr
3915-odiyg,male,0,no,no,60,yes,yes,dsl,yes,yes,no,no,no,yes,one year,yes,electronic check,71.75,4374.55,0,72.90916666666666,4-6yr
1360-rcyrt,male,0,yes,yes,23,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),30.35,678.75,0,29.51086956521739,1-2yr
2724-fjdyw,male,0,no,yes,39,no,no phone service,dsl,no,no,yes,yes,yes,yes,one year,no,bank transfer (automatic),54.85,2191.7,0,56.197435897435895,2-4yr
4451-rwasj,male,0,yes,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,19.5,239.75,0,15.983333333333333,1-2yr
6646-vrfol,male,0,yes,no,53,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,103.85,5485.5,1,103.5,4-6yr
3460-tjbwi,male,0,yes,yes,24,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.2,609.05,0,25.37708333333333,1-2yr
